epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,653.877,0.44358,0.27489,0.90111,0.90567,0.8183,0.86113,0.52004,1.52124,0.93892,2.19029,0.000290158,0.000290158,0.000290158
163,657.868,0.44557,0.27267,0.91241,0.91746,0.81245,0.86413,0.52157,1.52059,0.96139,2.18688,0.000283085,0.000283085,0.000283085
164,661.875,0.4329,0.26149,0.89825,0.90213,0.80649,0.85019,0.5147,1.51861,0.95574,2.2098,0.000276011,0.000276011,0.000276011
165,665.847,0.44181,0.27263,0.90567,0.91986,0.79954,0.83969,0.50287,1.53237,0.94786,2.21817,0.000268938,0.000268938,0.000268938
166,669.859,0.43505,0.26356,0.89745,0.92318,0.79038,0.84127,0.50306,1.53896,0.95984,2.21237,0.000261864,0.000261864,0.000261864
167,673.859,0.42115,0.25578,0.8897,0.9009,0.80014,0.85376,0.50433,1.5426,0.97864,2.19635,0.000254791,0.000254791,0.000254791
168,677.908,0.42286,0.25779,0.88865,0.91437,0.79795,0.84343,0.50016,1.53561,0.99363,2.19034,0.000247717,0.000247717,0.000247717
169,681.906,0.42667,0.25614,0.88939,0.91607,0.78698,0.8437,0.50917,1.50947,0.9609,2.1443,0.000240644,0.000240644,0.000240644
170,685.915,0.41331,0.25377,0.89554,0.90907,0.80252,0.84813,0.51144,1.52461,0.93049,2.194,0.00023357,0.00023357,0.00023357
171,689.936,0.43604,0.26564,0.89511,0.90499,0.78916,0.84105,0.51289,1.50017,0.93069,2.18209,0.000226497,0.000226497,0.000226497
172,693.961,0.42706,0.26026,0.89665,0.91709,0.77576,0.83201,0.5075,1.52365,1.00305,2.22406,0.000219423,0.000219423,0.000219423
173,697.965,0.42254,0.26082,0.89619,0.90697,0.77423,0.83444,0.51192,1.53612,0.97067,2.246,0.000212349,0.000212349,0.000212349
174,701.96,0.42275,0.25829,0.89187,0.92162,0.79165,0.8432,0.50845,1.52761,0.92202,2.25522,0.000205276,0.000205276,0.000205276
175,705.985,0.41707,0.25842,0.89171,0.93827,0.78247,0.83614,0.50564,1.54229,0.94098,2.26838,0.000198202,0.000198202,0.000198202
176,710.002,0.40636,0.25104,0.89159,0.93023,0.77599,0.84634,0.50896,1.52084,0.94023,2.21802,0.000191129,0.000191129,0.000191129
177,714.001,0.41243,0.24933,0.88673,0.8998,0.77174,0.83422,0.50376,1.53381,0.95409,2.23714,0.000184055,0.000184055,0.000184055
178,718.038,0.40435,0.25031,0.88778,0.90767,0.76129,0.83677,0.51063,1.52566,0.97192,2.22478,0.000176982,0.000176982,0.000176982
179,722.045,0.41189,0.25012,0.88957,0.91122,0.78143,0.84298,0.51174,1.5136,0.93658,2.2172,0.000169908,0.000169908,0.000169908
